expno,polymer,solvent,mn,mw,cryst,tg,dens,pressure,temperature,wa,doi,notes
9882,53,10,110000,214000,0,593,1.448,0.054900958618738,308.15,0.000391105521637,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9883,53,10,110000,214000,0,593,1.448,0.091498184989556,308.15,0.000645112646788,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9884,53,10,110000,214000,0,593,1.448,0.365898645407475,308.15,0.002402356924318,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9885,53,10,110000,214000,0,593,1.448,0.640183555276944,308.15,0.003951158136866,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9886,53,10,110000,214000,0,593,1.448,0.914385817669262,308.15,0.00534528392898,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9887,53,10,110000,214000,0,593,1.448,1.18853833565572,308.15,0.006621435497102,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9888,53,10,110000,214000,0,593,1.448,1.46267401230763,308.15,0.00780553384715,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9889,53,10,110000,214000,0,593,1.448,1.73682575069627,308.15,0.008916418035928,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9890,53,10,110000,214000,0,593,1.448,2.01102645389295,308.15,0.009968118636765,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9891,53,10,110000,214000,0,593,1.448,2.28530902496896,308.15,0.010971308186857,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9892,53,10,110000,214000,0,593,1.448,2.55970636699559,308.15,0.011934256440337,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9893,53,10,110000,214000,0,593,1.448,2.83425138304416,308.15,0.012863477052887,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9894,53,10,110000,214000,0,593,1.448,3.10897697618594,308.15,0.013764176048049,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9895,53,10,110000,214000,0,593,1.448,3.38391604949225,308.15,0.014640569506485,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9896,53,10,110000,214000,0,593,1.448,3.65910150603437,308.15,0.015496112910869,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9897,53,10,110000,214000,0,593,1.448,3.9345662488836,308.15,0.016333669541307,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9898,53,10,110000,214000,0,593,1.448,4.21034318111124,308.15,0.017155636019437,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9899,53,10,110000,214000,0,593,1.448,4.48646520578858,308.15,0.017964037207551,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9900,53,10,110000,214000,0,593,1.448,0.018243588165182,318.15,0.000107364302389,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9901,53,10,110000,214000,0,593,1.448,0.054730015597372,318.15,0.000319483284393,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9902,53,10,110000,214000,0,593,1.448,0.091215503378468,318.15,0.000528233271289,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9903,53,10,110000,214000,0,593,1.448,0.36483384217429,318.15,0.001998301824633,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9904,53,10,110000,214000,0,593,1.448,0.638433107883426,318.15,0.003328520550002,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9905,53,10,110000,214000,0,593,1.448,0.91204310840647,318.15,0.004549963387518,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9906,53,10,110000,214000,0,593,1.448,1.18569365164401,318.15,0.005685136874795,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9907,53,10,110000,214000,0,593,1.448,1.45941454549666,318.15,0.006750750415224,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9908,53,10,110000,214000,0,593,1.448,1.73323559786498,318.15,0.0077594768842,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9909,53,10,110000,214000,0,593,1.448,2.0071866166496,318.15,0.008721108307967,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9910,53,10,110000,214000,0,593,1.448,2.28129740975109,318.15,0.00964333597278,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9911,53,10,110000,214000,0,593,1.448,2.55559778507005,318.15,0.010532290044727,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9912,53,10,110000,214000,0,593,1.448,2.83011755050707,318.15,0.011392920969378,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9913,53,10,110000,214000,0,593,1.448,3.10488651396276,318.15,0.012229274254998,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9914,53,10,110000,214000,0,593,1.448,3.37993448333769,318.15,0.013044691864335,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9915,53,10,110000,214000,0,593,1.448,3.65529126653247,318.15,0.013841962111228,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9916,53,10,110000,214000,0,593,1.448,3.93098667144769,318.15,0.01462343279749,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9917,53,10,110000,214000,0,593,1.448,4.20705050598394,318.15,0.015391097695804,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9918,53,10,110000,214000,0,593,1.448,4.48351257804182,318.15,0.016146663429252,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9919,53,10,110000,214000,0,593,1.448,0.027285014911383,328.15,0.000137245405219,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9920,53,10,110000,214000,0,593,1.448,0.054570346435308,328.15,0.000273164727129,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9921,53,10,110000,214000,0,593,1.448,0.090951327813932,328.15,0.000452382393521,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9922,53,10,110000,214000,0,593,1.448,0.363834648921442,328.15,0.001730012370196,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9923,53,10,110000,214000,0,593,1.448,0.636783053773936,328.15,0.002907477335399,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9924,53,10,110000,214000,0,593,1.448,0.909823641688229,328.15,0.00400410099032,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9925,53,10,110000,214000,0,593,1.448,1.18298351198114,328.15,0.005034558163353,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9926,53,10,110000,214000,0,593,1.448,1.45628976396948,328.15,0.006010198660533,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9927,53,10,110000,214000,0,593,1.448,1.72976949697008,328.15,0.006939943092838,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9928,53,10,110000,214000,0,593,1.448,2.00344981029974,328.15,0.007830903878911,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9929,53,10,110000,214000,0,593,1.448,2.27735780327529,328.15,0.008688825003815,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9930,53,10,110000,214000,0,593,1.448,2.55152057521354,328.15,0.00951839938637,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9931,53,10,110000,214000,0,593,1.448,2.82596522543131,328.15,0.010323501835526,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9932,53,10,110000,214000,0,593,1.448,3.10071885324542,328.15,0.011107362678164,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9933,53,10,110000,214000,0,593,1.448,3.37580855797267,328.15,0.011872698969715,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9934,53,10,110000,214000,0,593,1.448,3.6512614389299,328.15,0.01262181490534,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9935,53,10,110000,214000,0,593,1.448,3.92710459543391,328.15,0.013356679549755,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9936,53,10,110000,214000,0,593,1.448,4.20336512680152,328.15,0.014078987647083,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9937,53,10,110000,214000,0,593,1.448,4.48007013234956,328.15,0.014790207658142,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9938,53,10,110000,214000,0,593,1.448,0.027209894924801,338.15,0.0001134275528,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9939,53,10,110000,214000,0,593,1.448,0.05442087156503,338.15,0.000226017849806,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9940,53,10,110000,214000,0,593,1.448,0.090703899143164,338.15,0.000374864672843,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9941,53,10,110000,214000,0,593,1.448,0.362895217926346,338.15,0.001448386191294,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9942,53,10,110000,214000,0,593,1.448,0.635225193962983,338.15,0.002455792690481,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9943,53,10,110000,214000,0,593,1.448,0.907718545396826,338.15,0.003408104189772,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9944,53,10,110000,214000,0,593,1.448,1.18039999037163,338.15,0.004314047281609,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9945,53,10,110000,214000,0,593,1.448,1.45329424703114,338.15,0.005180625548155,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9946,53,10,110000,214000,0,593,1.448,1.72642603351912,338.15,0.006013527796968,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9947,53,10,110000,214000,0,593,1.448,1.99982006797932,338.15,0.006817425479587,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9948,53,10,110000,214000,0,593,1.448,2.27350106855548,338.15,0.00759619287041,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9949,53,10,110000,214000,0,593,1.448,2.54749375339137,338.15,0.008353072438355,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9950,53,10,110000,214000,0,593,1.448,2.82182284063073,338.15,0.009090800694679,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9951,53,10,110000,214000,0,593,1.448,3.09651304841732,338.15,0.009811705116217,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9952,53,10,110000,214000,0,593,1.448,3.37158909489489,338.15,0.010517779614635,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9953,53,10,110000,214000,0,593,1.448,3.64707569820718,338.15,0.011210743895628,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9954,53,10,110000,214000,0,593,1.448,3.92299757649797,338.15,0.011892090582993,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9955,53,10,110000,214000,0,593,1.448,4.19937944791098,338.15,0.012563122952699,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9956,53,10,110000,214000,0,593,1.448,4.47624603058999,338.15,0.013224985390284,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9957,53,16,110000,214000,0,593,1.448,0.014233391203001,308.15,0.000139699712027,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9958,53,16,110000,214000,0,593,1.448,0.028464772886491,308.15,0.000278055169064,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9959,53,16,110000,214000,0,593,1.448,0.056921521572639,308.15,0.000550851834598,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9960,53,16,110000,214000,0,593,1.448,0.094851419037048,308.15,0.00090679356594,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9961,53,16,110000,214000,0,593,1.448,0.378879158877169,308.15,0.003336626155736,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9962,53,16,110000,214000,0,593,1.448,0.662138710345987,308.15,0.005443704271113,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9963,53,16,110000,214000,0,593,1.448,0.944657828845935,308.15,0.00732423999889,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9964,53,16,110000,214000,0,593,1.448,1.22646426977945,308.15,0.009039027752856,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9965,53,16,110000,214000,0,593,1.448,1.50758578854895,308.15,0.010628396105022,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9966,53,16,110000,214000,0,593,1.448,1.78805014055689,308.15,0.012120174354624,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9967,53,16,110000,214000,0,593,1.448,2.0678850812057,308.15,0.013534206123579,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9968,53,16,110000,214000,0,593,1.448,2.3471183658978,308.15,0.014885038429443,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9969,53,16,110000,214000,0,593,1.448,2.62577775003564,308.15,0.016183592383105,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9970,53,16,110000,214000,0,593,1.448,2.90389098902164,308.15,0.017438238754663,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9971,53,16,110000,214000,0,593,1.448,3.18148583825824,308.15,0.018655511885639,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9972,53,16,110000,214000,0,593,1.448,3.45859005314788,308.15,0.019840596299068,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9973,53,16,110000,214000,0,593,1.448,3.73523138909299,308.15,0.020997666192691,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9974,53,16,110000,214000,0,593,1.448,4.011437601496,308.15,0.0221301272234,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9975,53,16,110000,214000,0,593,1.448,4.28723644575935,308.15,0.023240791895209,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9976,53,16,110000,214000,0,593,1.448,4.56265567728546,308.15,0.024332008896872,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9977,53,16,110000,214000,0,593,1.448,0.01417063402023,318.15,0.0001239942834,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9978,53,16,110000,214000,0,593,1.448,0.028339620045116,318.15,0.000246980870212,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9979,53,16,110000,214000,0,593,1.448,0.056672660492435,318.15,0.000490007944941,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9980,53,16,110000,214000,0,593,1.448,0.094439855633057,318.15,0.000808150268007,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9981,53,16,110000,214000,0,593,1.448,0.377328304556636,318.15,0.003008906399273,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9982,53,16,110000,214000,0,593,1.448,0.659589339861523,318.15,0.004952086017051,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
9983,53,16,110000,214000,0,593,1.448,0.941247728705184,318.15,0.006707245474657,10.1021/acs.macromol.0c01746,Lab synth polymer; Calculated from dual-sorption parameters
